SMILES,label_0,label_1,label_2,label_3,label_4
CCCCOP(=O)(OCCCC)O,0.16,0.54,0.9,1.11,1.6752
CCCCCCc1ccccc1,0.59,0.5,0.0,0.15,1.5618
O=CCC(CCCC(O)(C)C)C,0.38,0.95,0.31,1.08,1.592
CCCC(Br)C,0.33,0.35,0.0,0.14,0.9881
CCCC(C)C,0.0,0.0,0.0,0.0,0.954
ClCCC(C)C,0.19,0.37,0.0,0.0,0.9355
NCCC(C)C,0.19,0.32,0.16,0.63,0.9129
O=CC=C(C)C,0.39,0.76,0.0,0.46,0.7858
CCCCCCCc1ccccc1,0.58,0.48,0.0,0.15,1.7027
CCCC(=O)C,0.14,0.68,0.0,0.51,0.8288
OCCC(O)C,0.38,0.9,0.7,0.83,0.7896
CCCC(=O)O,0.21,0.62,0.6,0.45,0.7466
C/C=C/C(=O)O,0.36,0.54,0.6,0.49,0.7036
OC(=O)CCCl,0.38,0.89,0.62,0.5,0.7281
COCC(O)C,0.22,0.54,0.31,0.82,0.7896
OCCN(C)C,0.32,0.6,0.52,0.93,0.8307
CCCN(=O)=O,0.24,0.95,0.0,0.31,0.7055
CC(=O)OC=C,0.22,0.55,0.0,0.43,0.7036
CC(CC(C)C)C,0.0,0.0,0.0,0.0,1.0949
CC(CC(=O)C)C,0.11,0.65,0.0,0.51,0.9697
CC(CC(O)C)C,0.17,0.33,0.33,0.56,1.0127
C(Cc1ccccc1)Cc1ccccc1,1.22,1.04,0.0,0.33,1.7469
CCCCCCCCCc1ccccc1,0.58,0.48,0.0,0.15,1.9845
CC(NC(C)C)C,0.05,0.24,0.08,0.71,1.0538
CC(OC(C)C)C,-0.06,0.2,0.0,0.54,1.0127
CC(OC(=O)C)C,0.06,0.57,0.0,0.47,0.8875
CC(=C)OC(=O)C,0.19,0.6,0.0,0.43,0.8445
CC(=O)OC(=O)C,0.17,0.85,0.03,0.72,0.7623
CC1CCC(=O)O1,0.36,1.39,0.0,0.58,0.7789
O=C1C=CC(=O)O1,0.75,1.02,0.0,0.58,0.6107
CC1COC(=O)O1,0.32,1.37,0.0,0.6,0.6967
CCCCCCOC(=O)c1ccc(cc1)O,0.89,1.47,0.74,0.43,1.8358
CCCCOC(=O)c1cc(O)c(c(c1)O)O,1.19,1.61,1.35,0.92,1.6714
C(Cc1ccccc1)CCc1ccccc1,1.22,1.04,0.0,0.33,1.8878
Clc1cccc(c1)Br,1.02,0.81,0.0,0.0,1.0138
Cc1cccc(c1)C,0.62,0.52,0.0,0.16,0.9982
Cc1cccc(c1)O,0.82,0.88,0.57,0.34,0.916
Cc1cccc(c1)Cl,0.74,0.67,0.0,0.07,0.9797
Nc1cccc(c1)Cl,1.05,1.1,0.3,0.3,0.9386
Oc1cccc(c1)Cl,0.91,1.06,0.69,0.15,0.8975
Cc1cccc(c1)N,0.95,0.95,0.23,0.45,0.9571
Cc1ccnc(c1)C,0.63,0.76,0.0,0.63,0.9571
Cc1cccc(n1)C,0.61,0.7,0.0,0.62,0.9571
Cc1cncc(n1)C,0.63,0.85,0.0,0.73,0.916
CCCCCCCOC(=O)c1ccc(cc1)O,0.89,1.48,0.74,0.43,1.9767
C=Cc1cccc(c1)C=C,1.08,0.75,0.0,0.22,1.194
COC(=O)CC(=O)OC,0.2,1.03,0.0,0.82,0.9619
ClCC(OC(CCl)C)C,0.3,0.8,0.0,0.66,1.2575
CCOC(=O)CC(C)C,0.03,0.55,0.0,0.47,1.1693
COCC(OC(=O)C)C,0.09,0.81,0.0,0.83,1.0871
Cc1cc(C)cc(c1)C,0.65,0.52,0.0,0.19,1.1391
Cc1cc(C)cc(c1)O,0.82,0.84,0.57,0.36,1.0569
Cc1cc(C)cc(c1)N,0.96,0.95,0.2,0.49,1.098
Clc1cc(Cl)cc(c1)Cl,0.98,0.73,0.0,0.0,1.0836
Cc1cc(C)nc(c1)C,0.63,0.69,0.0,0.7,1.098
Clc1ccc2c(c1)C(=NCC(=N2)O)c1ccccc1,2.21,1.68,0.26,1.16,1.933
OC(CC(C)C)CC(C)C,0.12,0.3,0.33,0.67,1.4354
CC(CC(=O)CC(C)C)C,0.05,0.6,0.0,0.51,1.3924
CC(CC(OC(=O)C)C)C,0.0,0.54,0.0,0.47,1.3102
BrC1CCCCC1,0.62,0.54,0.0,0.16,1.0204
CC1CCCCC1,0.24,0.1,0.0,0.0,0.9863
Cc1ccccc1,0.6,0.52,0.0,0.14,0.8573
Cc1ccncc1,0.63,0.82,0.0,0.55,0.8162
Clc1ccccc1,0.72,0.65,0.0,0.07,0.8388
NC1CCCCC1,0.33,0.56,0.16,0.58,0.9452
OC1CCCCC1,0.46,0.54,0.32,0.57,0.9041
O=C1CCCCC1,0.4,0.86,0.0,0.56,0.8611
Cc1cccnc1,0.63,0.81,0.0,0.54,0.8162
CN1CCNCC1,0.47,0.65,0.19,1.15,0.9041
CN1CCOCC1,0.33,0.74,0.0,0.9,0.863
CC1CCCCN1,0.37,0.37,0.06,0.74,0.9452
Cc1ccccn1,0.6,0.75,0.0,0.57,0.8162
CC1CNCCN1,0.55,0.8,0.3,1.14,0.9041
Cc1cnccn1,0.63,0.86,0.0,0.67,0.7751
Clc1ccccn1,0.74,1.03,0.0,0.37,0.7977
CCCCOC(=O)CC(C)C,-0.01,0.53,0.0,0.47,1.4511
CCCCOC(=O)CCC,0.04,0.56,0.0,0.45,1.3102
CCCCOP(OCCCC)O,0.06,1.06,0.1,0.92,1.6165
C=CCCC(=O)C,0.28,0.75,0.0,0.57,0.9267
CCCCC(=O)O,0.21,0.6,0.6,0.45,0.8875
C=COCC(C)C,0.11,0.33,0.0,0.42,0.9697
NCCCN(C)C,0.3,0.53,0.16,1.3,1.0127
NC(=S)NCC=C,0.94,0.76,0.45,0.95,0.9493
OCCOC(C)C,0.2,0.48,0.21,0.91,0.9305
CCCOC(=O)C,0.09,0.6,0.0,0.45,0.8875
CC1C(OCc2ccc(cc2)C(=O)O)OC2C34C1CCC(C4CCC(O2)(OO3)C)C,1.82,1.96,0.58,1.79,3.0452
BrCCCBr,0.72,0.8,0.0,0.27,0.8813
CCCCBr,0.36,0.4,0.0,0.12,0.8472
CCCCC,0.0,0.0,0.0,0.0,0.8131
CCCC=C,0.09,0.08,0.0,0.07,0.7701
CCCCCl,0.21,0.4,0.0,0.1,0.7946
ClCCCBr,0.56,0.89,0.0,0.13,0.8287
CCCCN,0.22,0.35,0.16,0.61,0.772
CCCC#N,0.19,0.9,0.0,0.36,0.686
C=CCC#N,0.28,0.81,0.0,0.43,0.643
NCCCN,0.45,0.61,0.43,1.14,0.7309
N#CCC#N,0.34,1.58,0.2,0.56,0.5589
CCCCS,0.38,0.35,0.0,0.24,0.8357
SCCCS,0.78,0.84,0.0,0.48,0.8583
CNCCO,0.39,0.6,0.28,0.94,0.6898
COCCN,0.27,0.6,0.16,0.84,0.6898
COCCO,0.27,0.5,0.3,0.84,0.6487
COCOC,0.1,0.46,0.0,0.52,0.6487
CN1C2CCCC1CC(C2)NC(=O)c1nn(c2c1cccc2)C,2.36,2.39,0.26,1.59,2.4533
CCNCC,0.15,0.3,0.08,0.68,0.772
CCN=C=O,0.22,0.6,0.0,0.18,0.6038
CCOC=C,0.16,0.37,0.0,0.38,0.6879
C=COC=C,0.26,0.39,0.0,0.13,0.6449
CCOC=O,0.15,0.66,0.0,0.38,0.6057
N1CC=CC1,0.5,0.53,0.2,0.5,0.6204
C1CCCO1,0.29,0.52,0.0,0.48,0.6223
C1CCCS1,0.62,0.66,0.0,0.26,0.7271
CC(OOC(C)(C)C)(C)C,-0.11,-0.12,0.0,0.73,1.3532
CC(SSC(C)(C)C)(C)C,0.64,0.37,0.0,0.52,1.5628
OCCOCn1cnc2c1nc(NC(=O)C)[nH]c2=O,2.42,2.2,0.87,2.13,1.8192
CC(CCC(=O)C)C,0.11,0.68,0.0,0.53,1.1106
CC(=O)CCC(=O)C,0.26,1.31,0.06,0.81,0.9854
NC(=O)CCC(=O)N,0.85,1.98,0.97,1.13,0.9032
OC(=O)CCC(=O)O,0.37,1.32,1.03,0.71,0.821
OC(=O)C=CC(=O)O,0.71,1.19,0.75,0.76,0.778
OC(=O)/C=C/C(=O)O,0.71,0.94,0.87,0.59,0.778
CC(COC(=O)C)C,0.05,0.57,0.0,0.47,1.0284
CCCCCCCCCCCCCC(=O)OC(C)C,-0.06,0.53,0.0,0.45,2.5783
CCCCCCCCCC(=O)OCC,0.01,0.58,0.0,0.45,1.8738
CC(=C)C1CCC(C1C)(C)O,0.51,0.47,0.32,0.69,1.4247
CCOC(=O)CCCCCCCCC(=O)OCC,0.05,1.1,0.0,1.02,2.23
CCCCCCCCCC(=O)OC,0.05,0.6,0.0,0.45,1.7329
CCCCCC(=O)C,0.12,0.68,0.0,0.51,1.1106
CC=CC=CC(=O)O,0.48,0.83,0.55,0.51,0.9424
O=COCCC(C)C,0.09,0.6,0.0,0.4,1.0284
CC(CCON=O)C,0.08,0.29,0.0,0.31,0.9873
COCCOC(=O)C,0.17,0.79,0.0,0.81,0.9462
BrCCCCBr,0.73,0.8,0.0,0.27,1.0222
CCCCCBr,0.36,0.4,0.0,0.12,0.9881
CCCCCC,0.0,0.0,0.0,0.0,0.954
ClCCCCCl,0.41,0.95,0.0,0.17,0.917
ClCC=CCCl,0.53,0.95,0.0,0.22,0.874
CCCCCN,0.21,0.35,0.16,0.61,0.9129
CCCCC#N,0.18,0.9,0.0,0.36,0.8269
NCCCCN,0.43,0.62,0.42,1.14,0.8718
N#CCCC#N,0.35,2.1,0.0,0.5,0.6998
CCCCC=O,0.16,0.65,0.0,0.45,0.8288
OCCCCO,0.4,0.93,0.72,0.9,0.7896
OCC=CCO,0.53,0.93,0.52,0.89,0.7466
CCCCCS,0.37,0.43,0.0,0.21,0.9766
CCCCNC,0.15,0.3,0.08,0.69,0.9129
CCC/C=N/O,0.36,0.58,0.35,0.54,0.7877
COCCOC,0.12,0.67,0.0,0.68,0.7896
OCCNCC,0.37,0.58,0.38,0.94,0.8307
CCCOC=O,0.13,0.63,0.0,0.38,0.7466
ClCCOC=C,0.29,0.76,0.0,0.38,0.8103
NCCOCC,0.23,0.59,0.16,0.84,0.8307
CCCN=C=O,0.2,0.6,0.0,0.19,0.7447
OCCOCC,0.24,0.5,0.3,0.83,0.7896
CCSSCC,0.67,0.48,0.0,0.29,0.9992
C1CCCCC1,0.31,0.1,0.0,0.0,0.8454
C1CCC=CC1,0.4,0.2,0.0,0.1,0.8024
N1CCNCC1,0.57,0.85,0.3,1.14,0.7632
CC1NC(C)CN(C1)c1c(F)c(N)c2c(c1F)n(cc(c2=O)C(=O)O)C1CC1,2.41,2.88,0.31,2.52,2.704
C1COC=CC1,0.39,0.51,0.0,0.33,0.7202
O1COCOC1,0.23,0.93,0.0,0.51,0.5988
C1CCCNC1,0.42,0.46,0.18,0.68,0.8043
C1CNCCO1,0.43,0.79,0.06,0.91,0.7221
CC(=O)CCC=C(C)C,0.28,0.73,0.0,0.58,1.2085
OC(=O)CCCC(=O)O,0.36,1.28,1.05,0.75,0.9619
CC(CNCC(C)C)C,0.05,0.24,0.05,0.66,1.3356
CC(CNCC(O)C)O,0.44,0.86,0.74,1.4,1.1712
OC(=O)COCC(=O)O,0.38,1.15,1.14,0.94,0.8797
CCCCCCCCCCCCCCCC(=O)OCCCC,-0.04,0.56,0.0,0.46,3.001
CCCCCCCC(=O)OC,0.07,0.6,0.0,0.45,1.4511
CCCCCC#CC(=O)OC,0.3,0.71,0.0,0.58,1.3651
CCCCCCC(=O)C,0.11,0.68,0.0,0.51,1.2515
CCCCCCC(=O)O,0.15,0.64,0.62,0.44,1.1693
CCOCCOC(=O)C,0.1,0.79,0.0,0.79,1.0871
OC(=O)CCCCCC(=O)O,0.35,1.26,1.1,0.84,1.2437
OC(=O)CCCCCCCCC(=O)O,0.35,1.36,1.12,0.87,1.6664
CO[Si](OC)(C)C,-0.06,0.27,0.0,0.52,1.0353
BrCCCCCBr,0.72,0.8,0.0,0.27,1.1631
CCCCCCBr,0.35,0.4,0.0,0.12,1.129
CCCCCCN,0.2,0.35,0.16,0.61,1.0538
CCCCCCO,0.21,0.42,0.37,0.48,1.0127
OCCCCCO,0.39,0.9,0.72,0.92,0.9305
CNC(=O)CSP(=O)(OC)OC,0.69,1.5,0.31,1.53,1.4728
O=CCCCC=O,0.43,1.1,0.0,0.74,0.8445
CCCCCCS,0.36,0.42,0.0,0.21,1.1175
CCCCOC=C,0.14,0.34,0.0,0.27,0.9697
OCCCOCC,0.23,0.57,0.4,0.93,0.9305
CCCCN=C=O,0.19,0.6,0.0,0.21,0.8856
OCCNCCO,0.52,0.8,0.82,1.3,0.8894
CCCOCCC,0.01,0.22,0.0,0.44,1.0127
ClCCOCCCl,0.42,0.93,0.0,0.51,0.9757
CCC(=O)N(CC)CC,0.3,1.27,0.0,0.8,1.2104
OCCOCC=C,0.33,0.64,0.41,0.73,0.8875
OCCOCCO,0.39,0.88,0.52,1.15,0.8483
CCCSCCC,0.36,0.38,0.0,0.32,1.1175
OCCSCCO,0.73,1.08,0.46,1.05,0.9531
Oc1ccc2c3c1OC1C43CCN(C(C2)C4(O)Cc2c1[nH]c1c2cccc1)CC1CC1,3.52,2.3,0.81,2.25,2.9779
CC(=O)OCCOC(=O)C,0.17,0.95,0.0,0.8,1.1028
CCCCCCCCCCCCCCCCCC(=O)OCC,0.0,0.58,0.0,0.45,3.001
CCCCCCCC,0.0,0.0,0.0,0.0,1.2358
CCCCCCC=C,0.09,0.08,0.0,0.07,1.1928
CCCCCCCCN(CCCCCCCC)CCCCCCCC,-0.01,0.15,0.0,0.82,3.59
CCCCCCCN,0.2,0.35,0.16,0.61,1.1947
N#CCCCCC#N,0.32,2.08,0.0,0.62,0.9816
CCCCCCCO,0.21,0.42,0.37,0.48,1.1536
CCCOC(=O)CC(=O)OCCC,0.07,1.04,0.0,0.78,1.5255
CCCCCCC=O,0.14,0.65,0.0,0.45,1.1106
CCCCCCCC(=O)OCCCCCC,0.0,0.56,0.0,0.45,2.1556
CCCCCCOC(=O)CCCC,0.0,0.56,0.0,0.45,1.7329
CCCCOCCO,0.2,0.5,0.3,0.83,1.0714
COCCOCCO,0.26,0.72,0.21,1.14,0.9892
C1CC=CCCC=C1,0.61,0.35,0.0,0.2,1.0412
CCCCCCC(CO)O,0.3,0.91,0.58,0.84,1.3532
C[Si](O[Si](O)(C)C)(O)C,0.16,0.36,1.04,0.11,1.3397
CCCCCCCCCCCC(=O)OC,0.04,0.6,0.0,0.45,2.0147
CCCCCCCCBr,0.34,0.4,0.0,0.12,1.4108
CCCCCCCCC,0.0,0.0,0.0,0.0,1.3767
CCCCCCCCCl,0.19,0.4,0.0,0.09,1.3582
CCCCCCCCN,0.19,0.35,0.16,0.61,1.3356
CC(NC(=O)C)C,0.32,1.25,0.4,0.72,0.9286
CCCCCCCCO,0.2,0.42,0.37,0.48,1.2945
CCCCCCCCS,0.35,0.41,0.0,0.21,1.3993
OCCOCCOCC,0.22,0.72,0.21,1.21,1.1301
ClCCOCOCCCl,0.3,0.98,0.0,0.63,1.1753
CCCCNCCCC,0.11,0.3,0.08,0.68,1.3356
COC(=O)CCCC(=O)OC,0.18,1.11,0.0,0.91,1.2437
CCCC=CC(=O)C,0.31,0.82,0.0,0.55,1.0676
CCCCNC(=O)C,0.32,1.29,0.4,0.72,1.0695
CCCCC#CC,0.24,0.3,0.0,0.15,1.0089
COCCOCCOC,0.11,0.76,0.0,1.17,1.1301
OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2c1cccc2,2.72,1.91,0.28,2.24,2.9124
CCCCCCCCC(O)C,0.17,0.36,0.33,0.56,1.5763
CCCCCCCCCCC,0.0,0.0,0.0,0.0,1.6585
CCCCCCCCCCCCCCCCCCCC(=O)OC,0.0,0.6,0.0,0.45,3.1419
CCCCCCCCCCCCC=C,0.09,0.08,0.0,0.07,2.0382
CCCCCCCCC(=O)O,0.13,0.65,0.62,0.45,1.4511
CCCCCCCOC(=O)C,0.05,0.6,0.0,0.45,1.4511
CCCCOCCOC(=O)C,0.06,0.8,0.0,0.8,1.3689
O=C1CCCC1C,0.37,0.85,0.0,0.5,0.8611
O=C1CCC=C1C,0.53,0.94,0.0,0.6,0.8181
CN1C(=O)CCC1=O,0.59,1.76,0.0,0.78,0.8357
CCCCCCCCCC(=O)C,0.1,0.68,0.0,0.51,1.6742
O=C(C1CC1)C1CC1,0.47,1.41,0.0,0.38,0.8934
CCCCCCCCOC(=O)C,0.05,0.6,0.0,0.45,1.592
CCOCCOCCOC(=O)C,0.1,1.03,0.0,1.18,1.4276
C=Cc1cccnc1,0.83,0.93,0.0,0.58,0.9141
CCCCCCCCCCOC(=O)C,0.04,0.6,0.0,0.45,1.8738
[O-][n+]1ccc(cc1)Cl,0.81,1.09,0.49,0.9,0.8564
CCCCCCCCCCCCN(C)C,0.07,0.15,0.0,0.64,2.181
C1CCCCNCC1,0.36,0.46,0.13,0.55,1.0861
CCCCCCCCCN,0.19,0.35,0.16,0.61,1.4765
CCCCCCCOC=O,0.09,0.63,0.0,0.38,1.3102
Cc1ncc(c(c1)C)C,0.69,0.8,0.0,0.51,1.098
CC(=O)c1ccncc1,0.77,1.13,0.0,0.84,0.9728
CN(c1ccncc1)C,0.98,1.2,0.0,0.8,1.0569
O=N(=O)C1CCCCC1,0.44,0.97,0.0,0.31,1.0196
CC(=O)c1ccccn1,0.73,1.09,0.0,0.64,0.9728
CCc1cccc(n1)C,0.61,0.64,0.0,0.37,1.098
OCCOCCOCCO,0.38,1.33,0.54,1.42,1.1888
CCCc1ccncc1,0.63,0.77,0.0,0.57,1.098
O=Cc1ccc(cc1)Br,1.09,1.16,0.0,0.37,1.048
COc1cc[n+](cc1)[O-],0.72,1.18,0.72,1.05,0.9336
CCCCCCCCCCBr,0.33,0.4,0.0,0.12,1.6926
CCCCCCCCCCO,0.19,0.42,0.37,0.48,1.5763
CCCCCCCCCC=O,0.13,0.65,0.0,0.45,1.5333
CCCCOCCOCCO,0.17,0.72,0.2,1.19,1.4119
COCCOCCOCCO,0.26,0.98,0.28,1.44,1.3297
CCOCCOCCOCC,0.04,0.87,0.0,1.2,1.4119
CCc1cccc(c1C)O,0.85,0.81,0.53,0.4,1.1978
CCCCCCCCCCC(=O)O,0.1,0.64,0.62,0.45,1.7329
OCC(c1ccccc1)C,0.81,0.9,0.3,0.64,1.1978
CCCCCCCCCCCCCCCC(=O)OC,0.02,0.6,0.0,0.45,2.5783
CCc1ccc(cc1C)O,0.83,0.89,0.56,0.37,1.1978
CCc1ncc(cc1C)C,0.69,0.72,0.0,0.62,1.2389
CCCCCCCCCCCC,0.0,0.0,0.0,0.0,1.7994
Cc1cc(Cl)c(cc1Cl)C,0.95,0.78,0.0,0.02,1.243
Cc1nc(C)c(nc1C)C,0.69,0.8,0.0,0.85,1.1978
CCCCCCCCCCC=C,0.09,0.08,0.0,0.07,1.7564
CCCCCCCCCCCO,0.18,0.42,0.37,0.48,1.7172
CC1CCC(=C(C)C)CC1,0.39,0.17,0.0,0.07,1.366
CCc1cc(C)cc(n1)C,0.63,0.66,0.0,0.39,1.2389
CCCCCCCCCCC=O,0.12,0.65,0.0,0.45,1.6742
OCCCCCCCCCCO,0.37,0.96,0.75,0.97,1.635
COCCOCCOCCOC,0.0,0.98,0.0,1.44,1.4706
CCCCCCCCCCCCCl,0.18,0.4,0.0,0.1,1.9218
CCCCCCCCCCCCO,0.18,0.42,0.37,0.48,1.8581
CCCCCCCCCCCC=O,0.12,0.65,0.0,0.45,1.8151
CCCCCCCCCCCCS,0.32,0.4,0.0,0.21,1.9629
Oc1ccc2c(c1)CCCC2,1.04,0.99,0.56,0.41,1.2301
Cc1ncc2c(c1)cccc2,1.23,0.9,0.0,0.4,1.1852
CCCCCCOCCCCCC,0.0,0.25,0.0,0.45,1.8581
CCCCCCOCCOCCO,0.15,0.72,0.2,1.16,1.6937
OCCOCCOCCOCCO,0.38,1.71,0.56,1.73,1.5293
CCCCCCCCCCCCCCCCCC(=O)OC,0.01,0.6,0.0,0.45,2.8601
CCCCCCCCC=CCCCCCCCC(=O)OC,0.15,0.6,0.0,0.62,2.8171
CCCCCC=CCC=CCCCCCCCC(=O)OC,0.3,0.64,0.0,0.73,2.7741
COC(=O)c1ccc(cc1)Cl,0.8,1.15,0.0,0.3,1.195
CCCCCCCCCCCCOC(=O)C,0.04,0.6,0.0,0.45,2.1556
CCCCNc1ccccc1,0.91,0.85,0.17,0.5,1.3798
CCCCOc1ccccc1,0.66,0.7,0.0,0.32,1.3387
CCCCCCCCCCCCCO,0.17,0.42,0.37,0.48,1.999
CCCCCCCCCCCCCCBr,0.32,0.4,0.0,0.12,2.2562
CCCCCCCCCCCCCCO,0.16,0.42,0.37,0.48,2.1399
CCc1cccc2c1cccc2,1.37,0.87,0.0,0.2,1.3672
CCCCCCCCC=CCCCCCCCC(=O)O,0.25,0.64,0.57,0.61,2.6762
CCCCCCCCCCCCCCCCBr,0.31,0.4,0.0,0.13,2.538
CCCCCCCCCCCCCCCCCCCCCC(=O)O,0.0,0.66,0.62,0.45,3.2828
CCCCCCCCCCCCCCCCC=C,0.08,0.08,0.0,0.07,2.6018
CCCCCCCCCCCCCCCCCCBr,0.31,0.4,0.0,0.13,2.8198
CCCCCCCCCCCCCCCCCCO,0.15,0.42,0.37,0.48,2.7035
COc1ccc(cc1)S(=O)(=O)N,1.23,1.65,0.66,1.03,1.2967
COC(=O)c1ccc(cc1)C#N,0.89,1.47,0.0,0.62,1.2273
CNC(=O)Oc1cccc(c1)C,0.77,1.45,0.27,0.67,1.3133
CCCCCCCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,2.9266
NC(=N)N,0.8,0.53,0.4,1.04,0.5059
O=C1N2CCCC2C2(N(C1Cc1ccccc1)C(=O)C(O2)(C)NC(=O)C1=C2C(N(CC1)C)Cc1c3c2cccc3[nH]c1)O,5.0,3.8,0.7,3.0,4.209
OC(=O)c1ccc2c(c1)CCCC2,1.01,1.02,0.6,0.41,1.3867
CCCc1ccc(cc1)S(=O)(=O)N,1.12,1.45,0.55,0.91,1.5198
COC(=O)C(c1ccccc1)C1CCCCN1,1.01,1.77,0.08,1.2,1.9092
CCCCc1ccc2c(c1)cccc2,1.3,0.74,0.0,0.25,1.649
COc1cc(C=CC(=O)O)ccc1O,1.25,1.53,0.8,0.91,1.4288
CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1.03,1.11,0.47,1.23,1.6557
CC1(C)[C@H]2CC[C@@]3(C1=CCCC3(C)C)C2,0.73,0.14,0.0,0.27,1.8533
Cc1ccc2c(c1)sc1c2ccc(c1)C,1.96,1.18,0.0,0.21,1.6609
CC1(C)CCCC2(C3C1C1C(C21C)C3)C,0.66,0.11,0.0,0.22,1.7877
Nc1ccc(cc1)C(=O)c1ccccc1,1.66,1.86,0.32,0.73,1.5806
Oc1ccc(cc1)C(=O)c1ccccc1,1.59,1.89,0.81,0.59,1.5395
OCC(Cn1ccc(nc1=O)N)OCP(=O)(O)O,2.09,2.08,2.2,3.0,1.8544
Oc1cc(cc(c1)C(C)(C)C)C(C)(C)C,0.81,0.93,0.51,0.5,1.9023
CCCCOc1ccc(cc1)S(=O)(=O)N,1.18,1.49,0.55,1.07,1.7194
Cc1cccc(c1C(=O)c1ccccc1)C,1.45,1.5,0.0,0.69,1.7626
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](C(=O)[C@@H]([C@H]([C@]1(C)O)O)C)C)(C)O,2.9,3.73,1.25,4.96,5.773
NC(=O)Nc1ccccc1Cl,1.19,1.36,0.78,0.77,1.195
CCCCCCOc1ccc(cc1)S(=O)(=O)N,1.15,1.41,0.61,1.15,2.0012
NC(=O)CCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,2.31,3.32,1.01,2.84,3.4924
COC(=O)CCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,1.99,3.11,0.46,2.61,3.5922
NC(=O)CCCCCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,2.21,4.15,0.96,2.78,3.9151
OCCCCCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,2.02,3.49,0.83,2.64,3.7174
COC(=O)CCCCCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,1.93,3.49,0.46,2.61,4.0149
CCCCc1nc(c(n1Cc1ccc(cc1)c1ccccc1c1nnn[nH]1)CO)Cl,3.49,2.97,0.95,1.68,3.1239
N=C(NC(=N)N)NCCc1ccccc1,1.69,1.05,0.76,2.05,1.693
CC=C,0.1,0.08,0.0,0.07,0.4883
C[Hg]Cl,0.98,1.48,0.13,0.29,0.6463
COC,0.0,0.27,0.0,0.41,0.4491
CC(=C)C,0.12,0.08,0.0,0.08,0.6292
C=CC(O)(C)C,0.29,0.41,0.28,0.41,0.8288
C#CC(O)(C)C,0.29,0.47,0.46,0.73,0.7858
OCC(Cl)(Cl)Cl,0.56,1.02,0.4,0.3,0.8163
CCS(=O)(=O)C(S(=O)(=O)CC)(C)C,0.32,1.15,0.0,1.24,1.6567
FC1(F)C(F)(F)C(C1(F)F)(F)F,-0.51,-0.39,0.0,0.07,0.7052
O=C1OC(=O)C2C1C1(Cl)C(=C(C2(C1(Cl)Cl)Cl)Cl)Cl,1.46,0.83,0.65,0.8,1.8324
COC1=CC=C2C34C1Oc1c4c(CC2N(CC3)C)ccc1OC,1.53,3.98,0.0,1.09,2.3036
C=CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,1.76,1.89,0.78,1.23,1.7978
CCC(C1(CC=C)C(=O)NC(=O)NC1=O)C,1.16,1.2,0.49,1.31,1.7536
CCCCCC1(CC)C(=O)NC(=O)NC1=O,1.03,1.14,0.47,1.18,1.7966
CCN(CCC1(CCC(=O)NC1=O)c1ccccc1)CC,1.47,2.1,0.34,1.53,2.3887
OCC(CO)(CO)CO,0.8,0.7,1.5,1.63,1.0479
CCc1n(C)ccc(=O)c1O,0.93,1.31,0.1,1.21,1.2154
CCc1c(O)c(=O)ccn1CC,0.89,1.31,0.1,1.21,1.3563
C=CC(OC(=O)C)(CCC=C(C)C)C,0.31,0.6,0.0,0.55,1.7878
ClCCOP(=O)(OCCCl)OCCCl,0.49,2.09,0.03,0.98,1.7606
CC1CC(O)CC(C1)(C)C,0.41,0.5,0.31,0.56,1.3268
CC(=O)CO,0.36,0.77,0.29,0.73,0.6057
FC(=C(F)F)F,-0.31,-0.1,0.0,0.0,0.4182
FC(=C(C(F)(F)F)F)F,-0.5,-0.17,0.0,0.1,0.5945
Nc1ccc(cc1)S(=O)(=O)Nc1nc(C)c(c(n1)C)Br,2.4,2.68,0.57,1.43,2.1793
CC(=O)OC1CCC2(C(C1)CCC1C2CCC2(C1CCC2=O)C)C,1.16,2.8,0.0,1.1,2.7232
CC(C(=O)O)CC,0.19,0.6,0.61,0.45,0.8875
Clc1cc(Cl)c(c(c1Cl)N(=O)=O)Cl,1.47,1.43,0.0,0.09,1.3802
COC=C(c1ccccc1COc1cccc(n1)C(F)(F)F)C(=O)OC,1.28,1.94,0.0,1.27,2.4713
